id,DiveNum,ObsTime,Collector,GPS,Depth_m,Depth_ft,AnemSpp,AnemDia,oldAnemID,AnemID,AnemSampleID,Spp,Size1,Col1,Recap1,TagID1,ID1,Size2,Col2,Recap2,TagID2,ID2,Size3,Col3,Recap3,TagID3,ID3,Size4,Col4,Recap4,TagID4,ID4,Size5,Col5,Recap5,TagID5,ID5,Size6,Col6,Recap6,TagID6,ID6,Size7,Col7,Recap7,TagID7,ID7,Spp2,Spp2Size1,Spp2Size2,Spp2Size3,Spp2Size4,Notes
1036,36,12:48:00,MRS,3,1.6,,HECR,20,,2416,,APCL,5.1,YR,N,985153000356435,374,3,YR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,36,12:55:00,MRS,3,2.3,,HECR,20,,2404,,APCL,8.5,YP,N,985153000354431,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039,37,14:39:00,MRS,3,2.2,,HECR,20,,1098,,APCL,7.3,O,N,985153000356639,376,4.1,YR,N,,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,37,14:39:00,MRS,3,2.2,,HECR,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,37,14:39:00,MRS,3,2.2,,HECR,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,37,14:39:00,MRS,3,2.2,,HECR,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,37,14:39:00,MRS,3,2.2,,HECR,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,37,14:39:00,MRS,3,2.2,,HECR,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,37,14:39:00,MRS,3,2.2,,HECR,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,37,14:39:00,MRS,3,2.2,,HECR,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,37,14:39:00,MRS,3,2.2,,HECR,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,37,14:39:00,MRS,3,2.2,,HECR,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,37,14:39:00,MRS,3,2.2,,HECR,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,37,14:39:00,MRS,3,2.2,,HECR,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,37,14:39:00,MRS,3,2.2,,HECR,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,37,14:39:00,MRS,3,2.2,,HECR,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,37,14:39:00,MRS,3,2.2,,HECR,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,37,14:39:00,MRS,3,2.2,,HECR,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,37,14:39:00,MRS,3,2.2,,HECR,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,37,14:39:00,MRS,3,2.2,,HECR,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,37,14:39:00,MRS,3,2.2,,HECR,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,37,14:39:00,MRS,3,2.2,,HECR,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,38,9:09:00,MRS,3,2.5,,HECR,30,,,,APPE,7.0,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,38,9:09:00,MRS,3,2.5,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1078,38,9:25:00,MRS,3,2.4,,HECR,30,,2417,,APCL,9.4,YP,N,985153000370945,378,3.8,YR,N,,379,7.2,O,N,985153000368228,380,7.2,O,N,985153000355216,381,,,,,,,,,,,,,,,,,,,,,
1014,38,9:25:00,MRS,3,2.4,,HECR,30,,2418,,APCL,9.5,O,N,985153000354119,382,8.7,O,N,985153000364551,383,7.8,YP,N,985153000368313,384,,,,,,,,,,,,,,,,,,,,,,,,,,
483,38,9:25:00,MRS,3,2.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,38,9:25:00,MRS,3,2.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,38,9:25:00,MRS,3,2.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,38,9:25:00,MRS,3,2.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,38,9:25:00,MRS,3,2.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,38,9:25:00,MRS,3,2.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,38,9:25:00,MRS,3,2.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,38,9:33:00,MRS,3,2.2,,HECR,15,,2419,,APCL,5.1,YR,N,985153000371853,385,5.2,YR,N,985153000353924,386,3.4,YR,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,38,9:33:00,MRS,3,2.2,,HECR,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,38,9:33:00,MRS,3,2.2,,HECR,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,38,9:33:00,MRS,3,2.2,,HECR,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,38,9:37:00,MRS,3,2.5,,????,,,,,APCL,4.8,W,N,,387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058,38,9:59:00,MRS,3,2.0,,HECR,30,,2420,,APCL,7.8,O,N,985153000368794,388,8.6,O,N,985153000368655,389,7.6,O,N,985153000355326,390,6.4,O,N,985153000355674.00,391,8.9,YP,N,985153000355209,392,9.0,YP,Y,985153000404510,,,,Y,985153000404510,,,,,,,
494,38,9:59:00,MRS,3,2.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,38,9:59:00,MRS,3,2.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,38,9:59:00,MRS,3,2.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,38,9:59:00,MRS,3,2.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,38,9:59:00,MRS,3,2.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,38,9:59:00,MRS,3,2.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,38,9:59:00,MRS,3,2.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,38,9:59:00,MRS,3,2.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,38,9:59:00,MRS,3,2.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,38,9:59:00,MRS,3,2.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,38,9:59:00,MRS,3,2.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,38,9:59:00,MRS,3,2.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,38,9:59:00,MRS,3,2.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,38,9:59:00,MRS,3,2.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,38,9:59:00,MRS,3,2.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,38,9:59:00,MRS,3,2.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,38,9:59:00,MRS,3,2.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,38,9:59:00,MRS,3,2.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,38,9:59:00,MRS,3,2.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,38,10:35:00,MRS,3,1.4,,HECR,30,,2421,,APCL,3.6,YR,N,,394,8,O,N,985153000370633,395,6.5,Y,N,985153000368743,396,6.9,YR,N,985153000363643,399,3.6,YR,N,,397,5.6,Y,N,985153000368613,398,,,N,985153000368613,,,,,,,
514,38,10:35:00,MRS,3,1.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,38,10:35:00,MRS,3,1.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,38,10:35:00,MRS,3,1.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,38,10:35:00,MRS,3,1.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,38,10:35:00,MRS,3,1.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,38,10:35:00,MRS,3,1.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,38,10:35:00,MRS,3,1.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,38,10:35:00,MRS,3,1.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,38,10:35:00,MRS,3,1.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,38,10:35:00,MRS,3,1.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,38,10:35:00,MRS,3,1.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,38,10:35:00,MRS,3,1.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,38,10:35:00,MRS,3,1.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,38,10:35:00,MRS,3,1.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,38,10:35:00,MRS,3,1.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,38,10:35:00,MRS,3,1.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,38,10:35:00,MRS,3,1.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,38,10:35:00,MRS,3,1.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,38,10:35:00,MRS,3,1.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,38,10:56:00,MRS,3,1.4,,HECR,30,,2422,,APCL,3.7,YR,N,,400,8.8,YP,N,985153000355653,401,6.2,YR,N,985153000370477,402,8.0,O,N,985153000369173,403,8.5,O,N,985153000353898,404,7.6,O,N,985153000363602,405,,,N,985153000363602,,,,,,,
534,38,10:56:00,MRS,3,1.4,,HECR,30,,,,APCL,3.2,YR,N,,,8.2,YP,N,985153000354211,406,7.6,YP,N,985153000369402,407,4.2,YR,N,,408,7.5,O,N,,409,,,,,,,,,,,,,,,,Fish 409 was tagged but escaped before it could be scanned
535,38,10:56:00,MRS,3,1.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,38,10:56:00,MRS,3,1.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,38,10:56:00,MRS,3,1.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,38,10:56:00,MRS,3,1.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,38,10:56:00,MRS,3,1.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,38,10:56:00,MRS,3,1.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,38,10:56:00,MRS,3,1.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,38,10:56:00,MRS,3,1.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,38,10:56:00,MRS,3,1.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,38,10:56:00,MRS,3,1.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,38,10:56:00,MRS,3,1.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,38,10:56:00,MRS,3,1.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,38,10:56:00,MRS,3,1.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,38,10:56:00,MRS,3,1.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,38,10:56:00,MRS,3,1.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,38,10:56:00,MRS,3,1.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,38,10:56:00,MRS,3,1.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,38,10:56:00,MRS,3,1.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,38,10:56:00,MRS,3,1.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,38,10:56:00,MRS,3,1.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,38,10:56:00,MRS,3,1.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,38,10:56:00,MRS,3,1.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,38,10:56:00,MRS,3,1.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,38,10:56:00,MRS,3,1.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,38,10:56:00,MRS,3,1.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,38,10:56:00,MRS,3,1.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,38,10:56:00,MRS,3,1.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,38,10:56:00,MRS,3,1.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,38,10:56:00,MRS,3,1.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,38,10:56:00,MRS,3,1.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,38,10:56:00,MRS,3,1.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,38,10:56:00,MRS,3,1.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,38,10:56:00,MRS,3,1.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,38,10:56:00,MRS,3,1.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,38,10:56:00,MRS,3,1.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,38,10:56:00,MRS,3,1.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,38,10:56:00,MRS,3,1.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,38,10:56:00,MRS,3,1.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052,38,11:27:00,MRS,3,1.0,,HECR,30,,2423,,APCL,8.7,O,N,985153000365013,410,10.2,YP,N,985153000371731,411,8.1,O,N,985153000355841,412,4.7,YR,N,,413,4.1,YR,N,,414,5.6,YR,N,985153000355759,415,,,N,985153000355759,,,,,,,
573,38,11:27:00,MRS,3,1.0,,HECR,30,,,,APCL,3.7,YR,N,,416,5.1,YR,N,985153000372637,417,6.5,YP,N,985153000404421,418,,,,,,,,,,,,,,,,,,,,,,,,,,
574,38,11:27:00,MRS,3,1.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,38,11:27:00,MRS,3,1.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,38,11:27:00,MRS,3,1.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,38,11:27:00,MRS,3,1.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,38,11:27:00,MRS,3,1.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,38,11:27:00,MRS,3,1.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,38,11:27:00,MRS,3,1.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,38,11:27:00,MRS,3,1.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,38,11:27:00,MRS,3,1.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,38,11:27:00,MRS,3,1.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,38,11:27:00,MRS,3,1.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,38,11:27:00,MRS,3,1.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,38,11:27:00,MRS,3,1.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,38,11:27:00,MRS,3,1.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,38,11:27:00,MRS,3,1.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,38,11:27:00,MRS,3,1.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,38,11:27:00,MRS,3,1.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,38,11:27:00,MRS,3,1.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,38,11:27:00,MRS,3,1.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,38,11:27:00,MRS,3,1.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,38,11:27:00,MRS,3,1.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,38,11:27:00,MRS,3,1.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,38,11:27:00,MRS,3,1.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,38,11:27:00,MRS,3,1.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,38,11:27:00,MRS,3,1.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,38,11:27:00,MRS,3,1.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,38,11:27:00,MRS,3,1.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,38,11:27:00,MRS,3,1.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,38,11:27:00,MRS,3,1.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,38,11:27:00,MRS,3,1.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,38,11:27:00,MRS,3,1.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,38,11:27:00,MRS,3,1.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,38,11:27:00,MRS,3,1.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,38,11:27:00,MRS,3,1.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,38,11:27:00,MRS,3,1.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,38,11:27:00,MRS,3,1.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,38,11:27:00,MRS,3,1.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,38,11:27:00,MRS,3,1.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106,39,12:51:00,MRS,3,1.7,,HECR,20,,2253,,APCL,8.6,O,Y,985153000399528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,39,12:54:00,MRS,3,1.7,,????,,,,,APCL,3.4,YR,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1075,39,13:04:00,MRS,3,1.1,,HECR,20,,2257,,APCL,5.2,YR,N,985153000370505,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021,39,13:07:00,MRS,3,1.1,,HECR,20,,,,APCL,6.6,YR,N,985153000354883,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,39,13:12:00,MRS,3,0.9,,HECR,30,,2254,,APCL,7.7,O,Y,985153000350983,421,8.1,O,Y,985153000404937,,4.6,YR,N,,422,5.8,YR,N,985153000400217,423,,,,,,,,,,,,,,,,,,,,,
1068,39,13:20:00,MRS,3,2.0,,HECR,30,523,2424,,APCL,8.2,O,N,985153000370074,424,8.5,O,N,985153000355520,425,4.9,YR,N,,426,5.7,YR,N,985153000369352,427,,,,,,,,,,,,,,,,,,,,,
613,39,13:20:00,MRS,3,2.0,,HECR,30,,,,APPE,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,39,13:20:00,MRS,3,2.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,39,13:20:00,MRS,3,2.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,39,13:20:00,MRS,3,2.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,39,13:20:00,MRS,3,2.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,39,13:20:00,MRS,3,2.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,39,13:20:00,MRS,3,2.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,39,13:20:00,MRS,3,2.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,39,13:20:00,MRS,3,2.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,39,13:20:00,MRS,3,2.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,39,13:20:00,MRS,3,2.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,39,13:20:00,MRS,3,2.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,39,13:39:00,MRS,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outer Reef
626,39,13:40:00,MRS,3,2.0,,HECR,30,,,,APPE,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,39,13:48:00,MRS,3,2.3,,HECR,30,,1287,,APPE,7.0,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
